player_id,robust_pr_count,pr_current_season,pr_current_pos,pr_current_total,pr_current_avg,pr_current_final,pr_current_gp,pr_current_robust,pr_recent_season,pr_recent_pos,pr_recent_total,pr_recent_avg,pr_recent_final,pr_recent_gp,pr_previous_season,pr_previous_pos,pr_previous_total,pr_previous_avg,pr_previous_final,pr_previous_gp
16014,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15875,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14954,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16311,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13288,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15094,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15365,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12772,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17755,NA,2026,S,83,83,83,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15985,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17319,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14911,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16352,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13228,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17365,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17186,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17153,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14414,NA,2026,S,92,92,92,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17211,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15956,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15527,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16102,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16247,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15510,NA,2026,S,99.5,99.5,99.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14942,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15874,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13713,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16340,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17398,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17343,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12776,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17229,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16571,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15363,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16750,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17564,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17223,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16304,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16375,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17250,NA,2026,S,110.5,110.5,110.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17575,NA,2026,S,119,119,119,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15469,NA,2026,S,120,120,120,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15903,NA,2026,S,121.5,121.5,121.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13939,NA,2026,S,121.5,121.5,121.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15595,NA,2026,S,123.5,123.5,123.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14921,NA,2026,S,123.5,123.5,123.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15148,NA,2026,S,125,125,125,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16677,NA,2026,S,126,126,126,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16213,NA,2026,TE,1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13674,NA,2026,TE,2,2,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13672,NA,2026,TE,3,3,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15794,NA,2026,TE,4,4,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15798,NA,2026,TE,5,5,5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15331,NA,2026,TE,6,6,6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11244,NA,2026,TE,7,7,7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13189,NA,2026,TE,8,8,8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14861,NA,2026,TE,9,9,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13192,NA,2026,TE,10,10,10,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14138,NA,2026,TE,11,11,11,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14867,NA,2026,TE,12.5,12.5,12.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16222,NA,2026,TE,12.5,12.5,12.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13193,NA,2026,TE,14,14,14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14137,NA,2026,TE,15,15,15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17099,NA,2026,TE,16,16,16,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16269,NA,2026,TE,17,17,17,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13671,NA,2026,TE,18,18,18,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16214,NA,2026,TE,19,19,19,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17543,NA,2026,TE,20,20,20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17607,NA,2026,TE,21,21,21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12676,NA,2026,TE,22,22,22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16212,NA,2026,TE,23,23,23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17102,NA,2026,TE,24,24,24,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15335,NA,2026,TE,25.5,25.5,25.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12263,NA,2026,TE,25.5,25.5,25.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17593,NA,2026,TE,27,27,27,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15797,NA,2026,TE,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17105,NA,2026,TE,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16216,NA,2026,TE,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14146,NA,2026,TE,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17103,NA,2026,TE,32,32,32,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16219,NA,2026,TE,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17627,NA,2026,TE,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15332,NA,2026,TE,35,35,35,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17268,NA,2026,TE,36.5,36.5,36.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16647,NA,2026,TE,36.5,36.5,36.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14239,NA,2026,TE,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14209,NA,2026,TE,39,39,39,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15889,NA,2026,TE,40.5,40.5,40.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15802,NA,2026,TE,40.5,40.5,40.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17419,NA,2026,TE,42.5,42.5,42.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13772,NA,2026,TE,42.5,42.5,42.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16649,NA,2026,TE,44.5,44.5,44.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16940,NA,2026,TE,44.5,44.5,44.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16474,NA,2026,TE,46.5,46.5,46.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17660,NA,2026,TE,46.5,46.5,46.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15873,NA,2026,TE,48.5,48.5,48.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14143,NA,2026,TE,48.5,48.5,48.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16723,NA,2026,TE,50.5,50.5,50.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15344,NA,2026,TE,50.5,50.5,50.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15244,NA,2026,TE,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15337,NA,2026,TE,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17696,NA,2026,TE,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15626,NA,2026,TE,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16898,NA,2026,TE,54,54,54,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14370,NA,2026,TE,58,58,58,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15796,NA,2026,TE,58,58,58,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13676,NA,2026,TE,58,58,58,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15799,NA,2026,TE,60,60,60,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16642,NA,2026,TE,61,61,61,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13246,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16645,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17108,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17231,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13675,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17651,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16218,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15419,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17213,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16333,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12677,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16919,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15929,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16217,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12955,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16831,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13940,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17549,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16644,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13678,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16036,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13427,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17655,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14870,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16312,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12608,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14984,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15840,NA,2026,TE,75.5,75.5,75.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14871,NA,2026,TE,90,90,90,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15341,NA,2026,TE,91,91,91,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13299,NA,2026,TE,92.5,92.5,92.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16221,NA,2026,TE,92.5,92.5,92.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17107,NA,2026,TE,95.5,95.5,95.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17605,NA,2026,TE,95.5,95.5,95.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15916,NA,2026,TE,95.5,95.5,95.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15329,NA,2026,TE,95.5,95.5,95.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17591,NA,2026,TE,98,98,98,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15334,NA,2026,TE,99,99,99,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15795,NA,2026,TE,100.5,100.5,100.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13315,NA,2026,TE,100.5,100.5,100.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17109,NA,2026,TE,102,102,102,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17106,NA,2026,TE,103,103,103,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17104,NA,2026,TE,104,104,104,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12678,NA,2026,TE,105,105,105,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15789,NA,2026,WR,1,1,1,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16190,NA,2026,WR,2,2,2,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15754,NA,2026,WR,3,3,3,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16809,NA,2026,WR,4,4,4,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14836,NA,2026,WR,5,5,5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16185,NA,2026,WR,6,6,6,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13635,NA,2026,WR,7,7,7,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16192,NA,2026,WR,8,8,8,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16627,NA,2026,WR,9,9,9,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17599,NA,2026,WR,10.5,10.5,10.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17512,NA,2026,WR,10.5,10.5,10.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16195,NA,2026,WR,12,12,12,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15290,NA,2026,WR,13,13,13,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15287,NA,2026,WR,14,14,14,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13066,NA,2026,WR,15,15,15,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17500,NA,2026,WR,16.5,16.5,16.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16788,NA,2026,WR,16.5,16.5,16.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13418,NA,2026,WR,18.5,18.5,18.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14136,NA,2026,WR,18.5,18.5,18.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12785,NA,2026,WR,20,20,20,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
11671,NA,2026,WR,21,21,21,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14127,NA,2026,WR,22,22,22,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17075,NA,2026,WR,23,23,23,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15753,NA,2026,WR,24,24,24,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16626,NA,2026,WR,25,25,25,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17081,NA,2026,WR,27,27,27,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12773,NA,2026,WR,27,27,27,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17080,NA,2026,WR,27,27,27,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16211,NA,2026,WR,29,29,29,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15768,NA,2026,WR,30,30,30,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15319,NA,2026,WR,31,31,31,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14842,NA,2026,WR,32,32,32,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14832,NA,2026,WR,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16615,NA,2026,WR,33.5,33.5,33.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15756,NA,2026,WR,35,35,35,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14835,NA,2026,WR,36,36,36,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17527,NA,2026,WR,37,37,37,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16206,NA,2026,WR,38,38,38,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15755,NA,2026,WR,39,39,39,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13289,NA,2026,WR,40,40,40,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17078,NA,2026,WR,41,41,41,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15303,NA,2026,WR,42,42,42,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16194,NA,2026,WR,43,43,43,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13163,NA,2026,WR,44.5,44.5,44.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16633,NA,2026,WR,44.5,44.5,44.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15761,NA,2026,WR,46,46,46,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17519,NA,2026,WR,47,47,47,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17520,NA,2026,WR,48,48,48,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15282,NA,2026,WR,49,49,49,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12186,NA,2026,WR,50,50,50,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16187,NA,2026,WR,51.5,51.5,51.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16616,NA,2026,WR,51.5,51.5,51.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17502,NA,2026,WR,53.5,53.5,53.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13164,NA,2026,WR,53.5,53.5,53.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17752,NA,2026,WR,55.5,55.5,55.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15757,NA,2026,WR,55.5,55.5,55.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17071,NA,2026,WR,57,57,57,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14974,NA,2026,WR,58,58,58,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17353,NA,2026,WR,59,59,59,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17070,NA,2026,WR,60.5,60.5,60.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16877,NA,2026,WR,60.5,60.5,60.5,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
16614,NA,2026,WR,62,62,62,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17073,NA,2026,WR,63,63,63,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17497,NA,2026,WR,64,64,64,1,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
