salary_source,position,rank,player,conference,salary
Jul1 Sal,QB,-1.0,,,43.44
Jul1 Sal,QB,0.0,,,43.29
Jul1 Sal,QB,1.0,"Jackson, Lamar BAL QB",AFC,43.14
Jul1 Sal,QB,2.0,"Allen, Josh BUF QB",AFC,41.7
Jul1 Sal,QB,3.0,"Mahomes, Patrick KCC QB",NFC,41.48
Jul1 Sal,QB,4.0,"Hurts, Jalen PHI QB",AFC,41.47
Jul1 Sal,QB,5.0,"Mahomes, Patrick KCC QB",AFC,41.47
Jul1 Sal,QB,6.0,"Prescott, Dak DAL QB",AFC,40.93
Jul1 Sal,QB,7.0,"Jackson, Lamar BAL QB",NFC,37.58
Jul1 Sal,QB,8.0,"Purdy, Brock SFO QB",AFC,37.58
Jul1 Sal,QB,9.0,"Purdy, Brock SFO QB",NFC,32.78
Jul1 Sal,QB,10.0,"Burrow, Joe CIN QB",AFC,27.27
Jul1 Sal,QB,11.0,"Allen, Josh BUF QB",NFC,27.24
Jul1 Sal,QB,12.0,"Goff, Jared DET QB",AFC,26.98
Jul1 Sal,QB,13.0,"Burrow, Joe CIN QB",NFC,26.97
Jul1 Sal,QB,14.0,"Hurts, Jalen PHI QB",NFC,25.87
Jul1 Sal,QB,15.0,"Prescott, Dak DAL QB",NFC,25.5
Jul1 Sal,QB,16.0,"Darnold, Sam SEA QB",NFC,24.98
Jul1 Sal,QB,17.0,"Murray, Kyler MIN QB",NFC,24.4
Jul1 Sal,QB,18.0,"Mayfield, Baker TBB QB",AFC,22.96
Jul1 Sal,QB,19.0,"Goff, Jared DET QB",NFC,20.57
Jul1 Sal,QB,20.0,"Tagovailoa, Tua ATL QB",AFC,20.49
Jul1 Sal,QB,21.0,"Lawrence, Trevor JAC QB",NFC,18.84
Jul1 Sal,QB,22.0,"Herbert, Justin LAC QB",NFC,16.65
Jul1 Sal,QB,23.0,"Herbert, Justin LAC QB",AFC,15.59
Jul1 Sal,QB,24.0,"Lawrence, Trevor JAC QB",AFC,14.95
Jul1 Sal,QB,25.0,"Mayfield, Baker TBB QB",NFC,14.88
Jul1 Sal,QB,26.0,"Stafford, Matthew LAR QB",NFC,14.18
Jul1 Sal,QB,27.0,"Darnold, Sam SEA QB",AFC,13.95
Jul1 Sal,QB,28.0,"Murray, Kyler MIN QB",AFC,13.5
Jul1 Sal,QB,29.0,"Brissett, Jacoby ARI QB",NFC,12.66
Jul1 Sal,QB,30.0,"Jones, Daniel IND QB",NFC,11.88
Jul1 Sal,QB,31.0,"Mendoza, Fernando LVR QB",NFC,11.67
Jul1 Sal,QB,32.0,"Love, Jordan GBP QB",NFC,11.53
Jul1 Sal,QB,33.0,"Love, Jordan GBP QB",AFC,11.5
Jul1 Sal,QB,34.0,"Richardson, Anthony IND QB",NFC,10.93
Jul1 Sal,QB,35.0,"Fields, Justin KCC QB",NFC,10.71
Jul1 Sal,QB,36.0,"Stafford, Matthew LAR QB",AFC,10.66
Jul1 Sal,QB,37.0,"Willis, Malik MIA QB",AFC,10.1
Jul1 Sal,QB,38.0,"Williams, Caleb CHI QB",AFC,9.67
Jul1 Sal,QB,39.0,"Richardson, Anthony IND QB",AFC,9.22
Jul1 Sal,QB,40.0,"Rodgers, Aaron PIT QB",NFC,8.7
Jul1 Sal,QB,41.0,"Smith, Geno NYJ QB",NFC,8.36
Jul1 Sal,QB,42.0,"Williams, Caleb CHI QB",NFC,8.15
Jul1 Sal,QB,43.0,"Willis, Malik MIA QB",NFC,8.0
Jul1 Sal,QB,44.0,"Young, Bryce CAR QB",AFC,7.93
Jul1 Sal,QB,45.0,"Mendoza, Fernando LVR QB",AFC,7.14
Jul1 Sal,QB,46.0,"Stroud, C.J. HOU QB",NFC,6.9
Jul1 Sal,QB,47.0,"Ward, Cam TEN QB",AFC,6.72
Jul1 Sal,QB,48.0,"Jones, Daniel IND QB",AFC,6.38
Jul1 Sal,QB,49.0,"Young, Bryce CAR QB",NFC,6.09
Jul1 Sal,QB,50.0,"Ward, Cam TEN QB",NFC,5.92
Jul1 Sal,QB,51.0,"Cousins, Kirk LVR QB",AFC,5.1
Jul1 Sal,QB,52.0,"Brissett, Jacoby ARI QB",AFC,5.0
Jul1 Sal,QB,53.0,"Daniels, Jayden WAS QB",AFC,4.87
Jul1 Sal,QB,54.0,"McCarthy, J.J. MIN QB",NFC,4.87
Jul1 Sal,QB,55.0,"Smith, Geno NYJ QB",AFC,4.7
Jul1 Sal,QB,56.0,"McCarthy, J.J. MIN QB",AFC,4.42
Jul1 Sal,QB,57.0,"Maye, Drake NEP QB",NFC,4.04
Jul1 Sal,QB,58.0,"Daniels, Jayden WAS QB",NFC,3.72
Jul1 Sal,QB,59.0,"Cousins, Kirk LVR QB",NFC,3.6
Jul1 Sal,QB,60.0,"Stroud, C.J. HOU QB",AFC,3.3
Jul1 Sal,QB,61.0,"Maye, Drake NEP QB",AFC,3.22
Jul1 Sal,QB,62.0,"Levis, Will TEN QB",AFC,2.93
Jul1 Sal,QB,63.0,"Simpson, Ty LAR QB",NFC,2.91
Jul1 Sal,QB,64.0,"Penix Jr., Michael ATL QB",NFC,2.86
Jul1 Sal,QB,65.0,"Simpson, Ty LAR QB",AFC,2.39
Jul1 Sal,QB,66.0,"Dart, Jaxson NYG QB",NFC,2.35
Jul1 Sal,QB,67.0,"Dart, Jaxson NYG QB",AFC,2.35
Jul1 Sal,QB,68.0,"Shough, Tyler NOS QB",AFC,2.25
Jul1 Sal,QB,69.0,"Rodgers, Aaron PIT QB",AFC,2.2
Jul1 Sal,QB,70.0,"Tagovailoa, Tua ATL QB",NFC,2.2
Jul1 Sal,QB,71.0,"Jones, Mac SFO QB",AFC,2.01
Jul1 Sal,QB,72.0,"Jones, Mac SFO QB",NFC,2.0
Jul1 Sal,QB,73.0,"Winston, Jameis NYG QB",AFC,2.0
Jul1 Sal,QB,74.0,"Fields, Justin KCC QB",AFC,1.9
Jul1 Sal,QB,75.0,"Nix, Bo DEN QB",AFC,1.81
Jul1 Sal,QB,76.0,"Nix, Bo DEN QB",NFC,1.69
Jul1 Sal,QB,77.0,"Penix Jr., Michael ATL QB",AFC,1.62
Jul1 Sal,QB,78.0,"Shough, Tyler NOS QB",NFC,1.35
Jul1 Sal,QB,79.0,"Milroe, Jalen SEA QB",AFC,1.29
Jul1 Sal,QB,80.0,"Sanders, Shedeur CLE QB",AFC,1.24
Jul1 Sal,QB,81.0,"Milroe, Jalen SEA QB",NFC,1.23
Jul1 Sal,QB,82.0,"O'Connell, Aidan LVR QB",AFC,1.21
Jul1 Sal,QB,83.0,"Allar, Drew PIT QB",AFC,1.18
Jul1 Sal,QB,84.0,"Sanders, Shedeur CLE QB",NFC,1.17
Jul1 Sal,QB,85.0,"Beck, Carson ARI QB",AFC,1.13
Jul1 Sal,QB,86.0,"Bagent, Tyson CHI QB",NFC,1.1
Jul1 Sal,QB,87.0,"Bridgewater, Teddy DET QB",AFC,1.1
Jul1 Sal,QB,88.0,"Cook, Brady NYJ QB",NFC,1.1
Jul1 Sal,QB,89.0,"Dalton, Andy PHI QB",NFC,1.1
Jul1 Sal,QB,90.0,"Ewers, Quinn MIA QB",NFC,1.1
Jul1 Sal,QB,91.0,"Flacco, Joe CIN QB",NFC,1.1
Jul1 Sal,QB,92.0,"Garoppolo, Jimmy LAR QB",AFC,1.1
Jul1 Sal,QB,93.0,"Huntley, Tyler BAL QB",NFC,1.1
Jul1 Sal,QB,94.0,"Lance, Trey LAC QB",NFC,1.1
Jul1 Sal,QB,95.0,"Leonard, Riley IND QB",AFC,1.1
Jul1 Sal,QB,96.0,"Levis, Will TEN QB",NFC,1.1
Jul1 Sal,QB,97.0,"Mariota, Marcus WAS QB",NFC,1.1
Jul1 Sal,QB,98.0,"McKee, Tanner PHI QB",NFC,1.1
Jul1 Sal,QB,99.0,"Mills, Davis HOU QB",NFC,1.1
Jul1 Sal,QB,100.0,"Milton, Joe DAL QB",NFC,1.1
Jul1 Sal,QB,101.0,"Milton, Joe DAL QB",AFC,1.1
Jul1 Sal,QB,102.0,"Minshew, Gardner ARI QB",NFC,1.1
Jul1 Sal,QB,103.0,"Minshew, Gardner ARI QB",AFC,1.1
Jul1 Sal,QB,104.0,"Rattler, Spencer NOS QB",NFC,1.1
Jul1 Sal,QB,105.0,"Watson, Deshaun CLE QB",NFC,1.1
Jul1 Sal,QB,106.0,"Watson, Deshaun CLE QB",AFC,1.1
Jul1 Sal,QB,107.0,"Wentz, Carson MIN QB",AFC,1.1
Jul1 Sal,QB,108.0,"Winston, Jameis NYG QB",NFC,1.1
Jul1 Sal,QB,109.0,"Howard, Will PIT QB",AFC,1.08
Jul1 Sal,QB,110.0,"Rattler, Spencer NOS QB",AFC,1.08
Jul1 Sal,QB,111.0,"Gabriel, Dillon CLE QB",NFC,1.07
Jul1 Sal,QB,112.0,"Beck, Carson ARI QB",NFC,1.06
Jul1 Sal,QB,113.0,"Gabriel, Dillon CLE QB",AFC,1.06
Jul1 Sal,QB,114.0,"Howard, Will PIT QB",NFC,1.06
Jul1 Sal,QB,115.0,"Klubnik, Cade NYJ QB",NFC,1.03
Jul1 Sal,QB,116.0,"Allar, Drew PIT QB",NFC,1.01
Jul1 Sal,QB,117.0,"Leonard, Riley IND QB",NFC,0.99
Jul1 Sal,QB,118.0,"Green, Taylen CLE QB",AFC,0.98
Jul1 Sal,QB,119.0,"Klubnik, Cade NYJ QB",AFC,0.98
Jul1 Sal,QB,120.0,"Payton, Cole PHI QB",AFC,0.98
Jul1 Sal,QB,121.0,"Green, Taylen CLE QB",NFC,0.94
Jul1 Sal,QB,122.0,"King, Haynes CAR QB",NFC,0.94
Jul1 Sal,QB,123.0,"Morton, Behren NEP QB",AFC,0.94
Jul1 Sal,QB,124.0,"Nussmeier, Garrett KCC QB",NFC,0.94
Jul1 Sal,QB,125.0,"Nussmeier, Garrett KCC QB",AFC,0.94
Jul1 Sal,QB,126.0,"Pavia, Diego BAL QB",NFC,0.94
Jul1 Sal,QB,127.0,"Payton, Cole PHI QB",NFC,0.94
Jul1 Sal,RB,-1.0,,,34.03
Jul1 Sal,RB,0.0,,,33.57
Jul1 Sal,RB,1.0,"Barkley, Saquon PHI RB",AFC,33.1
Jul1 Sal,RB,2.0,"Barkley, Saquon PHI RB",NFC,31.35
Jul1 Sal,RB,3.0,"Williams, Javonte DAL RB",AFC,31.1
Jul1 Sal,RB,4.0,"Williams, Kyren LAR RB",AFC,30.2
Jul1 Sal,RB,5.0,"McCaffrey, Christian SFO RB",NFC,30.0
Jul1 Sal,RB,6.0,"Henry, Derrick BAL RB",NFC,22.8
Jul1 Sal,RB,7.0,"Jacobs, Josh GBP RB",NFC,21.2
Jul1 Sal,RB,8.0,"Henry, Derrick BAL RB",AFC,20.33
Jul1 Sal,RB,9.0,"Taylor, Jonathan IND RB",NFC,19.36
Jul1 Sal,RB,10.0,"Taylor, Jonathan IND RB",AFC,18.67
Jul1 Sal,RB,11.0,"Montgomery, David HOU RB",NFC,17.1
Jul1 Sal,RB,12.0,"Montgomery, David HOU RB",AFC,17.03
Jul1 Sal,RB,13.0,"Cook, James BUF RB",AFC,16.87
Jul1 Sal,RB,14.0,"Kamara, Alvin NOS RB",NFC,16.72
Jul1 Sal,RB,15.0,"McCaffrey, Christian SFO RB",AFC,15.68
Jul1 Sal,RB,16.0,"Hall, Breece NYJ RB",AFC,15.12
Jul1 Sal,RB,17.0,"Pollard, Tony TEN RB",AFC,15.1
Jul1 Sal,RB,18.0,"Etienne, Travis NOS RB",AFC,14.48
Jul1 Sal,RB,19.0,"Jacobs, Josh GBP RB",AFC,14.27
Jul1 Sal,RB,20.0,"Cook, James BUF RB",NFC,13.73
Jul1 Sal,RB,21.0,"Swift, D'Andre CHI RB",NFC,13.07
Jul1 Sal,RB,22.0,"Williams, Javonte DAL RB",NFC,12.42
Jul1 Sal,RB,23.0,"Love, Jeremiyah ARI RB",AFC,11.67
Jul1 Sal,RB,24.0,"Hall, Breece NYJ RB",NFC,11.3
Jul1 Sal,RB,25.0,"Walker III, Kenneth KCC RB",AFC,10.99
Jul1 Sal,RB,26.0,"Robinson, Bijan ATL RB",AFC,10.93
Jul1 Sal,RB,27.0,"Jeanty, Ashton LVR RB",NFC,10.8
Jul1 Sal,RB,28.0,"Jeanty, Ashton LVR RB",AFC,10.8
Jul1 Sal,RB,29.0,"Walker III, Kenneth KCC RB",NFC,10.8
Jul1 Sal,RB,30.0,"Dobbins, J.K. DEN RB",AFC,10.08
Jul1 Sal,RB,31.0,"Jones, Aaron MIN RB",AFC,10.0
Jul1 Sal,RB,32.0,"Warren, Jaylen PIT RB",NFC,9.99
Jul1 Sal,RB,33.0,"Love, Jeremiyah ARI RB",NFC,9.73
Jul1 Sal,RB,34.0,"Brown, Chase CIN RB",AFC,9.71
Jul1 Sal,RB,35.0,"Gainwell, Kenneth TBB RB",AFC,9.6
Jul1 Sal,RB,36.0,"Robinson, Bijan ATL RB",NFC,9.22
Jul1 Sal,RB,37.0,"Hubbard, Chuba CAR RB",AFC,9.12
Jul1 Sal,RB,38.0,"Hampton, Omarion LAC RB",NFC,9.05
Jul1 Sal,RB,39.0,"Mason, Jordan MIN RB",NFC,8.36
Jul1 Sal,RB,40.0,"Price, Jadarian SEA RB",AFC,8.26
Jul1 Sal,RB,41.0,"Williams, Kyren LAR RB",NFC,8.21
Jul1 Sal,RB,42.0,"Pollard, Tony TEN RB",NFC,8.15
Jul1 Sal,RB,43.0,"Gibbs, Jahmyr DET RB",NFC,7.93
Jul1 Sal,RB,44.0,"Dobbins, J.K. DEN RB",NFC,7.45
Jul1 Sal,RB,45.0,"Etienne, Travis NOS RB",NFC,7.32
Jul1 Sal,RB,46.0,"Gibbs, Jahmyr DET RB",AFC,6.9
Jul1 Sal,RB,47.0,"Swift, D'Andre CHI RB",AFC,6.56
Jul1 Sal,RB,48.0,"Hubbard, Chuba CAR RB",NFC,6.2
Jul1 Sal,RB,49.0,"Mitchell, Keaton LAC RB",NFC,6.05
Jul1 Sal,RB,50.0,"Hampton, Omarion LAC RB",AFC,5.92
Jul1 Sal,RB,51.0,"Pacheco, Isiah DET RB",NFC,5.88
Jul1 Sal,RB,52.0,"Robinson, Brian ATL RB",NFC,5.88
Jul1 Sal,RB,53.0,"Achane, De'Von MIA RB",NFC,5.81
Jul1 Sal,RB,54.0,"Achane, De'Von MIA RB",AFC,5.81
Jul1 Sal,RB,55.0,"Dowdle, Rico PIT RB",AFC,5.77
Jul1 Sal,RB,56.0,"Pacheco, Isiah DET RB",AFC,5.3
Jul1 Sal,RB,57.0,"Henderson, TreVeyon NEP RB",NFC,5.28
Jul1 Sal,RB,58.0,"Judkins, Quinshon CLE RB",AFC,5.28
Jul1 Sal,RB,59.0,"Stevenson, Rhamondre NEP RB",NFC,5.28
Jul1 Sal,RB,60.0,"Rodriguez, Chris JAC RB",AFC,5.0
Jul1 Sal,RB,61.0,"Price, Jadarian SEA RB",NFC,4.99
Jul1 Sal,RB,62.0,"Henderson, TreVeyon NEP RB",AFC,4.75
Jul1 Sal,RB,63.0,"Judkins, Quinshon CLE RB",NFC,4.75
Jul1 Sal,RB,64.0,"Dowdle, Rico PIT RB",NFC,4.7
Jul1 Sal,RB,65.0,"Stevenson, Rhamondre NEP RB",AFC,4.58
Jul1 Sal,RB,66.0,"Allgeier, Tyler ARI RB",AFC,4.37
Jul1 Sal,RB,67.0,"Gainwell, Kenneth TBB RB",NFC,4.28
Jul1 Sal,RB,68.0,"Harris, Najee FA RB",AFC,4.16
Jul1 Sal,RB,69.0,"Warren, Jaylen PIT RB",AFC,4.11
Jul1 Sal,RB,70.0,"White, Rachaad WAS RB",NFC,3.75
Jul1 Sal,RB,71.0,"Conner, James ARI RB",AFC,3.69
Jul1 Sal,RB,72.0,"Bigsby, Tank PHI RB",NFC,3.67
Jul1 Sal,RB,73.0,"Tucker, Sean TBB RB",NFC,3.67
Jul1 Sal,RB,74.0,"Mason, Jordan MIN RB",AFC,3.52
Jul1 Sal,RB,75.0,"Tucker, Sean TBB RB",AFC,3.52
Jul1 Sal,RB,76.0,"Wilson, Emanuel SEA RB",NFC,3.5
Jul1 Sal,RB,77.0,"Johnson, Kaleb PIT RB",NFC,3.41
Jul1 Sal,RB,78.0,"Jones, Aaron MIN RB",NFC,3.3
Jul1 Sal,RB,79.0,"Brooks, Jonathon CAR RB",AFC,2.86
Jul1 Sal,RB,80.0,"White, Rachaad WAS RB",AFC,2.85
Jul1 Sal,RB,81.0,"Brooks, Jonathon CAR RB",NFC,2.71
Jul1 Sal,RB,82.0,"Harvey, RJ DEN RB",NFC,2.7
Jul1 Sal,RB,83.0,"Charbonnet, Zach SEA RB",AFC,2.65
Jul1 Sal,RB,84.0,"Harvey, RJ DEN RB",AFC,2.56
Jul1 Sal,RB,85.0,"Charbonnet, Zach SEA RB",NFC,2.54
Jul1 Sal,RB,86.0,"Benson, Trey ARI RB",NFC,2.46
Jul1 Sal,RB,87.0,"Johnson, Kaleb PIT RB",AFC,2.45
Jul1 Sal,RB,88.0,"Miller, Kendre NOS RB",NFC,2.34
Jul1 Sal,RB,89.0,"Vidal, Kimani LAC RB",AFC,2.3
Jul1 Sal,RB,90.0,"Kamara, Alvin NOS RB",AFC,2.1
Jul1 Sal,RB,91.0,"Miller, Kendre NOS RB",AFC,2.1
Jul1 Sal,RB,92.0,"Allen, LeQuint JAC RB",NFC,2.0
Jul1 Sal,RB,93.0,"Allgeier, Tyler ARI RB",NFC,2.0
Jul1 Sal,RB,94.0,"Conner, James ARI RB",NFC,2.0
Jul1 Sal,RB,95.0,"Mitchell, Keaton LAC RB",AFC,2.0
Jul1 Sal,RB,96.0,"Robinson, Brian ATL RB",AFC,2.0
Jul1 Sal,RB,97.0,"Vidal, Kimani LAC RB",NFC,2.0
Jul1 Sal,RB,98.0,"Wilson, Emanuel SEA RB",AFC,2.0
Jul1 Sal,RB,99.0,"Benson, Trey ARI RB",AFC,1.98
Jul1 Sal,RB,100.0,"Skattebo, Cam NYG RB",NFC,1.86
Jul1 Sal,RB,101.0,"Coleman, Jonah DEN RB",NFC,1.81
Jul1 Sal,RB,102.0,"Tuten, Bhayshul JAC RB",NFC,1.8
Jul1 Sal,RB,103.0,"Coleman, Jonah DEN RB",AFC,1.76
Jul1 Sal,RB,104.0,"Wright, Jaylen MIA RB",NFC,1.73
Jul1 Sal,RB,105.0,"Skattebo, Cam NYG RB",AFC,1.67
Jul1 Sal,RB,106.0,"Sampson, Dylan CLE RB",AFC,1.61
Jul1 Sal,RB,107.0,"Demercado, Emari KCC RB",AFC,1.6
Jul1 Sal,RB,108.0,"Claiborne, Demond MIN RB",NFC,1.59
Jul1 Sal,RB,109.0,"Tuten, Bhayshul JAC RB",AFC,1.51
Jul1 Sal,RB,110.0,"Blue, Jaydon DAL RB",NFC,1.49
Jul1 Sal,RB,111.0,"Corum, Blake LAR RB",NFC,1.49
Jul1 Sal,RB,112.0,"Spears, Tyjae TEN RB",NFC,1.47
Jul1 Sal,RB,113.0,"Singleton, Nicholas TEN RB",NFC,1.46
Jul1 Sal,RB,114.0,"Spears, Tyjae TEN RB",AFC,1.46
Jul1 Sal,RB,115.0,"Lloyd, MarShawn GBP RB",NFC,1.42
Jul1 Sal,RB,116.0,"Wright, Jaylen MIA RB",AFC,1.42
Jul1 Sal,RB,117.0,"Corum, Blake LAR RB",AFC,1.39
Jul1 Sal,RB,118.0,"Lloyd, MarShawn GBP RB",AFC,1.38
Jul1 Sal,RB,119.0,"Bigsby, Tank PHI RB",AFC,1.36
Jul1 Sal,RB,120.0,"Johnson, Roschon CHI RB",AFC,1.35
Jul1 Sal,RB,121.0,"Allen, Braelon NYJ RB",AFC,1.33
Jul1 Sal,RB,122.0,"Brown, Chase CIN RB",NFC,1.33
Jul1 Sal,RB,123.0,"Davis, Ray BUF RB",AFC,1.32
Jul1 Sal,RB,124.0,"Allen, Braelon NYJ RB",NFC,1.25
Jul1 Sal,RB,125.0,"Blue, Jaydon DAL RB",AFC,1.22
Jul1 Sal,RB,126.0,"Sampson, Dylan CLE RB",NFC,1.22
Jul1 Sal,RB,127.0,"Marks, Woody HOU RB",NFC,1.2
Jul1 Sal,RB,128.0,"Singletary, Devin NYG RB",AFC,1.2
Jul1 Sal,RB,129.0,"Johnson, Emmett KCC RB",AFC,1.19
Jul1 Sal,RB,130.0,"Allen, Kaytron WAS RB",NFC,1.18
Jul1 Sal,RB,131.0,"Davis, Ray BUF RB",NFC,1.18
Jul1 Sal,RB,132.0,"Irving, Bucky TBB RB",NFC,1.17
Jul1 Sal,RB,133.0,"Claiborne, Demond MIN RB",AFC,1.15
Jul1 Sal,RB,134.0,"Etienne, Trevor CAR RB",AFC,1.14
Jul1 Sal,RB,135.0,"James, Jordan SFO RB",NFC,1.14
Jul1 Sal,RB,136.0,"Johnson, Emmett KCC RB",NFC,1.14
Jul1 Sal,RB,137.0,"Singleton, Nicholas TEN RB",AFC,1.14
Jul1 Sal,RB,138.0,"Tracy, Tyrone NYG RB",AFC,1.14
Jul1 Sal,RB,139.0,"Guerendo, Isaac SFO RB",AFC,1.13
Jul1 Sal,RB,140.0,"James, Jordan SFO RB",AFC,1.13
Jul1 Sal,RB,141.0,"Neal, Devin NOS RB",NFC,1.12
Jul1 Sal,RB,142.0,"Irving, Bucky TBB RB",AFC,1.11
Jul1 Sal,RB,143.0,"Tracy, Tyrone NYG RB",NFC,1.11
Jul1 Sal,RB,144.0,"Allen, Kaytron WAS RB",AFC,1.1
Jul1 Sal,RB,145.0,"Allen, LeQuint JAC RB",AFC,1.1
Jul1 Sal,RB,146.0,"Brooks, Chris GBP RB",NFC,1.1
Jul1 Sal,RB,147.0,"Brooks, Chris GBP RB",AFC,1.1
Jul1 Sal,RB,148.0,"Chubb, Nick FA RB",NFC,1.1
Jul1 Sal,RB,149.0,"Davis, Isaiah NYJ RB",AFC,1.1
Jul1 Sal,RB,150.0,"Davis, Malik DAL RB",NFC,1.1
Jul1 Sal,RB,151.0,"Davis, Malik DAL RB",AFC,1.1
Jul1 Sal,RB,152.0,"Demercado, Emari KCC RB",NFC,1.1
Jul1 Sal,RB,153.0,"Estime, Audric NOS RB",NFC,1.1
Jul1 Sal,RB,154.0,"Ford, Jerome WAS RB",NFC,1.1
Jul1 Sal,RB,155.0,"Guerendo, Isaac SFO RB",NFC,1.1
Jul1 Sal,RB,156.0,"Hill, Justice BAL RB",NFC,1.1
Jul1 Sal,RB,157.0,"Hill, Justice BAL RB",AFC,1.1
Jul1 Sal,RB,158.0,"Holani, George SEA RB",NFC,1.1
Jul1 Sal,RB,159.0,"Holani, George SEA RB",AFC,1.1
Jul1 Sal,RB,160.0,"Hunt, Kareem FA RB",NFC,1.1
Jul1 Sal,RB,161.0,"Hunt, Kareem FA RB",AFC,1.1
Jul1 Sal,RB,162.0,"Johnson, Ty BUF RB",NFC,1.1
Jul1 Sal,RB,163.0,"Johnson, Ty BUF RB",AFC,1.1
Jul1 Sal,RB,164.0,"Knight, Bam ARI RB",NFC,1.1
Jul1 Sal,RB,165.0,"Laube, Dylan LVR RB",AFC,1.1
Jul1 Sal,RB,166.0,"Marks, Woody HOU RB",AFC,1.1
Jul1 Sal,RB,167.0,"McLaughlin, Jaleel DEN RB",NFC,1.1
Jul1 Sal,RB,168.0,"McLaughlin, Jaleel DEN RB",AFC,1.1
Jul1 Sal,RB,169.0,"Miller, Jam NEP RB",AFC,1.1
Jul1 Sal,RB,170.0,"Mixon, Joe FA RB",NFC,1.1
Jul1 Sal,RB,171.0,"Perine, Samaje CIN RB",NFC,1.1
Jul1 Sal,RB,172.0,"Perine, Samaje CIN RB",AFC,1.1
Jul1 Sal,RB,173.0,"Rodriguez, Chris JAC RB",NFC,1.1
Jul1 Sal,RB,174.0,"Singletary, Devin NYG RB",NFC,1.1
Jul1 Sal,RB,175.0,"Vaki, Sione DET RB",NFC,1.1
Jul1 Sal,RB,176.0,"Washington Jr., Mike LVR RB",NFC,1.1
Jul1 Sal,RB,177.0,"Shipley, Will PHI RB",NFC,1.09
Jul1 Sal,RB,178.0,"Giddens, DJ IND RB",NFC,1.08
Jul1 Sal,RB,179.0,"Neal, Devin NOS RB",AFC,1.08
Jul1 Sal,RB,180.0,"Smith, Brashard KCC RB",AFC,1.08
Jul1 Sal,RB,181.0,"Mafah, Phil DAL RB",NFC,1.07
Jul1 Sal,RB,182.0,"Hunter, Jarquez LAR RB",NFC,1.06
Jul1 Sal,RB,183.0,"Black, Kaelon SFO RB",NFC,1.04
Jul1 Sal,RB,184.0,"Etienne, Trevor CAR RB",NFC,1.04
Jul1 Sal,RB,185.0,"Gordon, Ollie MIA RB",NFC,1.04
Jul1 Sal,RB,186.0,"Washington Jr., Mike LVR RB",AFC,1.04
Jul1 Sal,RB,187.0,"Black, Kaelon SFO RB",AFC,1.03
Jul1 Sal,RB,188.0,"Brooks, Tahj CIN RB",NFC,1.03
Jul1 Sal,RB,189.0,"Giddens, DJ IND RB",AFC,1.03
Jul1 Sal,RB,190.0,"Hunter, Jarquez LAR RB",AFC,1.03
Jul1 Sal,RB,191.0,"Monangai, Kyle CHI RB",AFC,1.03
Jul1 Sal,RB,192.0,"Smith, Brashard KCC RB",NFC,1.03
Jul1 Sal,RB,193.0,"Randall, Adam BAL RB",NFC,1.0
Jul1 Sal,RB,194.0,"Brooks, Tahj CIN RB",AFC,0.99
Jul1 Sal,RB,195.0,"Croskey-Merritt, Jacory WAS RB",NFC,0.99
Jul1 Sal,RB,196.0,"Croskey-Merritt, Jacory WAS RB",AFC,0.99
Jul1 Sal,RB,197.0,"Gordon, Ollie MIA RB",AFC,0.99
Jul1 Sal,RB,198.0,"Heidenreich, Eli PIT RB",NFC,0.99
Jul1 Sal,RB,199.0,"Larison, Lan NEP RB",NFC,0.99
Jul1 Sal,RB,200.0,"Miller, Jam NEP RB",NFC,0.99
Jul1 Sal,RB,201.0,"Monangai, Kyle CHI RB",NFC,0.99
Jul1 Sal,RB,202.0,"Randall, Adam BAL RB",AFC,0.99
Jul1 Sal,RB,203.0,"Heidenreich, Eli PIT RB",AFC,0.94
Jul1 Sal,RB,204.0,"Hemby, Roman LVR RB",NFC,0.94
Jul1 Sal,RB,205.0,"Hemby, Roman LVR RB",AFC,0.94
Jul1 Sal,RB,206.0,"Henry, Robert WAS RB",NFC,0.94
Jul1 Sal,RB,207.0,"McGowan, Seth IND RB",NFC,0.94
Jul1 Sal,RB,208.0,"McGowan, Seth IND RB",AFC,0.94
Jul1 Sal,RB,209.0,"Ott, Jaydn KCC RB",NFC,0.94
Jul1 Sal,RB,210.0,"Reid, Desmond FA RB",NFC,0.94
Jul1 Sal,RB,211.0,"Taylor, J'Mari JAC RB",NFC,0.94
Jul1 Sal,RB,212.0,"Taylor, J'Mari JAC RB",AFC,0.94
Jul1 Sal,WR,-1.0,,,48.57
Jul1 Sal,WR,0.0,,,46.97
Jul1 Sal,WR,1.0,"Jefferson, Justin MIN WR",NFC,45.38
Jul1 Sal,WR,2.0,"Chase, Ja'Marr CIN WR",NFC,44.7
Jul1 Sal,WR,3.0,"Jefferson, Justin MIN WR",AFC,43.12
Jul1 Sal,WR,4.0,"Lamb, CeeDee DAL WR",NFC,41.5
Jul1 Sal,WR,5.0,"St. Brown, Amon-Ra DET WR",NFC,37.66
Jul1 Sal,WR,6.0,"Collins, Nico HOU WR",NFC,37.38
Jul1 Sal,WR,7.0,"Evans, Mike SFO WR",NFC,37.24
Jul1 Sal,WR,8.0,"St. Brown, Amon-Ra DET WR",AFC,37.05
Jul1 Sal,WR,9.0,"Brown, A.J. NEP WR",NFC,36.61
Jul1 Sal,WR,10.0,"Pickens, George DAL WR",AFC,36.0
Jul1 Sal,WR,11.0,"Smith, DeVonta PHI WR",AFC,34.0
